customer,type_c,consumption_c,location_c
Customer570,Class01,center,CIUDAD DE MEXICO
Customer571,Class01,center,CIUDAD DE MEXICO
Customer572,Class01,center,ESTADO DE MEXICO
Customer573,Class01,center,ESTADO DE MEXICO
Customer574,Class01,center,CIUDAD DE MEXICO
Customer575,Class01,center,CIUDAD DE MEXICO
Customer576,Class01,center,CIUDAD DE MEXICO
Customer577,Class01,center,CIUDAD DE MEXICO
Customer578,Class01,center,CIUDAD DE MEXICO
Customer579,Class01,center,CIUDAD DE MEXICO
Customer580,Class01,center,CIUDAD DE MEXICO
Customer581,Class01,center,CIUDAD DE MEXICO
Customer582,Class01,center,CIUDAD DE MEXICO
Customer583,Class01,center,CIUDAD DE MEXICO
Customer584,Class01,center,ESTADO DE MEXICO
Customer585,Class01,center,CIUDAD DE MEXICO
Customer586,Class01,center,CIUDAD DE MEXICO
Customer587,Class01,center,CIUDAD DE MEXICO
Customer588,Class01,center,CIUDAD DE MEXICO
Customer589,Class01,center,CIUDAD DE MEXICO
Customer590,Class01,center,ESTADO DE MEXICO
Customer591,Class01,center,MORELOS
Customer592,Class01,center,CIUDAD DE MEXICO
Customer593,Class01,center,CIUDAD DE MEXICO
Customer594,Class01,center,GUANAJUATO
Customer595,Class01,center,ESTADO DE MEXICO
Customer596,Class01,south,VERACRUZ
Customer597,Class01,center,CIUDAD DE MEXICO
Customer598,Class01,center,GUERRERO
Customer599,Class01,center,ESTADO DE MEXICO
Customer600,Class01,center,CIUDAD DE MEXICO
Customer601,Class01,center,MORELOS
Customer602,Class01,center,CIUDAD DE MEXICO
Customer603,Class06,center,DISTRITO FEDERAL
Customer604,Class01,center,MORELOS
Customer605,Class01,center,ESTADO DE MEXICO
Customer606,Class01,center,ESTADO DE MEXICO
Customer607,Class01,center,CIUDAD DE MEXICO
Customer608,Class01,center,ESTADO DE MEXICO
Customer609,Class01,south,CHIAPAS
Customer610,Class01,center,ESTADO DE MEXICO
Customer611,Class02,center,ESTADO DE MEXICO
Customer612,Class01,center,ESTADO DE MEXICO
Customer613,Class01,center,CIUDAD DE MEXICO
Customer614,Class01,center,ESTADO DE MEXICO
Customer615,Class01,center,ESTADO DE MEXICO
Customer616,Class01,center,CIUDAD DE MEXICO
Customer617,Class01,center,CIUDAD DE MEXICO
Customer618,Class01,center,ZACATECAS
Customer619,Class01,center,ESTADO DE MEXICO
Customer620,Class01,center,GUERRERO
Customer621,Class01,center,ESTADO DE MEXICO
Customer622,Class01,center,CIUDAD DE MEXICO
Customer623,Class01,center,GUERRERO
Customer624,Class01,center,CIUDAD DE MEXICO
Customer625,Class01,center,CIUDAD DE MEXICO
Customer626,Class01,center,CIUDAD DE MEXICO
Customer627,Class01,center,CIUDAD DE MEXICO
Customer628,Class01,center,CIUDAD DE MEXICO
Customer629,Class01,center,CIUDAD DE MEXICO
Customer630,Class01,center,CIUDAD DE MEXICO
Customer631,Class01,center,ESTADO DE MEXICO
Customer632,Class01,center,CIUDAD DE MEXICO
Customer633,Class01,center,CIUDAD DE MEXICO
Customer634,Class01,center,ESTADO DE MEXICO
Customer635,Class01,center,CIUDAD DE MEXICO
Customer636,Class01,center,ESTADO DE MEXICO
Customer637,Class02,center,PUEBLA
Customer638,Class01,center,PUEBLA
Customer639,Class01,center,CIUDAD DE MEXICO
Customer640,Class01,center,CIUDAD DE MEXICO
Customer641,Class01,south,OAXACA
Customer642,Class01,south,OAXACA
Customer643,Class01,center,CIUDAD DE MEXICO
Customer644,Class01,center,CIUDAD DE MEXICO
Customer645,Class01,center,CIUDAD DE MEXICO
Customer646,Class01,center,MICHOACAN
Customer647,Class01,center,CIUDAD DE MEXICO
Customer648,Class01,south,VERACRUZ
Customer649,Class01,center,GUERRERO
Customer650,Class07,center,CIUDAD DE MEXICO
Customer651,Class01,center,CIUDAD DE MEXICO
Customer652,Class01,center,CIUDAD DE MEXICO
Customer653,Class01,center,CIUDAD DE MEXICO
Customer654,Class01,center,MORELOS
Customer655,Class01,center,ESTADO DE MEXICO
Customer656,Class02,south,OAXACA
Customer657,Class01,center,ESTADO DE MEXICO
Customer658,Class01,center,CIUDAD DE MEXICO
Customer659,Class01,center,CIUDAD DE MEXICO
Customer660,Class01,center,CIUDAD DE MEXICO
Customer661,Class02,south,TABASCO
Customer662,Class01,center,ESTADO DE MEXICO
Customer663,Class01,center,CIUDAD DE MEXICO
Customer664,Class01,center,CIUDAD DE MEXICO
Customer665,Class01,center,CIUDAD DE MEXICO
Customer666,Class01,center,CIUDAD DE MEXICO
Customer667,Class01,center,CIUDAD DE MEXICO
Customer668,Class01,center,CIUDAD DE MEXICO
Customer669,Class01,center,CIUDAD DE MEXICO
Customer670,Class01,center,CIUDAD DE MEXICO
Customer671,Class01,center,CIUDAD DE MEXICO
Customer672,Class01,center,CIUDAD DE MEXICO
Customer673,Class01,center,CIUDAD DE MEXICO
Customer674,Class01,center,CIUDAD DE MEXICO
Customer675,Class01,center,MORELOS
Customer676,Class01,center,CIUDAD DE MEXICO
Customer677,Class01,center,CIUDAD DE MEXICO
Customer678,Class01,center,CIUDAD DE MEXICO
Customer679,Class01,center,HIDALGO
Customer680,Class01,center,CIUDAD DE MEXICO
Customer681,Class01,center,CIUDAD DE MEXICO
Customer682,Class01,center,ESTADO DE MEXICO
Customer683,Class01,center,CIUDAD DE MEXICO
Customer684,Class01,center,CIUDAD DE MEXICO
Customer685,Class01,center,CIUDAD DE MEXICO
Customer686,Class01,center,CIUDAD DE MEXICO
Customer687,Class01,center,CIUDAD DE MEXICO
Customer688,Class01,center,CIUDAD DE MEXICO
Customer689,Class01,center,CIUDAD DE MEXICO
Customer690,Class01,center,HIDALGO
Customer691,Class01,center,CIUDAD DE MEXICO
Customer692,Class01,south,OAXACA
Customer693,Class01,center,CIUDAD DE MEXICO
Customer694,Class01,center,CIUDAD DE MEXICO
Customer695,Class01,center,CIUDAD DE MEXICO
Customer696,Class01,center,ESTADO DE MEXICO
Customer697,Class01,center,CIUDAD DE MEXICO
Customer698,Class01,north,NUEVO LEON
Customer699,Class01,center,CIUDAD DE MEXICO
Customer700,Class01,north,NUEVO LEON
Customer701,Class01,center,ESTADO DE MEXICO
Customer702,Class01,center,CIUDAD DE MEXICO
Customer703,Class01,center,CIUDAD DE MEXICO
Customer704,Class01,center,CIUDAD DE MEXICO
Customer705,Class01,center,CIUDAD DE MEXICO
Customer706,Class01,south,OAXACA
Customer707,Class01,center,CIUDAD DE MEXICO
Customer708,Class01,center,CIUDAD DE MEXICO
Customer709,Class01,center,CIUDAD DE MEXICO
Customer710,Class01,center,ESTADO DE MEXICO
Customer711,Class01,center,CIUDAD DE MEXICO
Customer712,Class01,center,CIUDAD DE MEXICO
Customer713,Class01,center,CIUDAD DE MEXICO
Customer714,Class01,center,CIUDAD DE MEXICO
Customer715,Class01,center,CIUDAD DE MEXICO
Customer716,Class01,center,CIUDAD DE MEXICO
Customer717,Class06,center,CIUDAD DE MEXICO
Customer718,Class01,center,CIUDAD DE MEXICO
Customer719,Class01,south,VERACRUZ
Customer720,Class01,center,PUEBLA
Customer721,Class01,center,CIUDAD DE MEXICO
Customer722,Class01,center,CIUDAD DE MEXICO
Customer723,Class01,center,CIUDAD DE MEXICO
Customer724,Class01,center,ESTADO DE MEXICO
Customer725,Class01,center,ESTADO DE MEXICO
Customer726,Class01,center,CIUDAD DE MEXICO
Customer727,Class01,center,ESTADO DE MEXICO
Customer728,Class01,center,ESTADO DE MEXICO
Customer729,Class01,center,CIUDAD DE MEXICO
Customer730,Class01,center,CIUDAD DE MEXICO
Customer731,Class01,center,CIUDAD DE MEXICO
Customer732,Class01,center,ESTADO DE MEXICO
Customer733,Class01,center,CIUDAD DE MEXICO
Customer734,Class01,center,CIUDAD DE MEXICO
Customer735,Class01,center,CIUDAD DE MEXICO
Customer736,Class01,south,CHIAPAS
Customer737,Class01,south,OAXACA
Customer738,Class01,center,CIUDAD DE MEXICO
Customer739,Class01,center,CIUDAD DE MEXICO
Customer740,Class01,north,SINALOA
Customer741,Class01,center,CIUDAD DE MEXICO
Customer742,Class01,center,CIUDAD DE MEXICO
Customer743,Class01,center,CIUDAD DE MEXICO
Customer744,Class01,center,CIUDAD DE MEXICO
Customer745,Class01,center,ESTADO DE MEXICO
Customer746,Class01,center,ESTADO DE MEXICO
Customer747,Class01,center,ESTADO DE MEXICO
Customer748,Class01,center,ESTADO DE MEXICO
Customer749,Class01,center,ESTADO DE MEXICO
Customer750,Class01,center,CIUDAD DE MEXICO
Customer751,Class01,center,CIUDAD DE MEXICO
Customer752,Class01,center,CIUDAD DE MEXICO
Customer753,Class01,center,ESTADO DE MEXICO
Customer754,Class05,center,CIUDAD DE MEXICO
Customer755,Class01,center,CIUDAD DE MEXICO
Customer756,Class01,center,ESTADO DE MEXICO
Customer757,Class01,center,CIUDAD DE MEXICO
Customer758,Class01,center,CIUDAD DE MEXICO
Customer759,Class01,center,"D,F."
Customer760,Class01,center,CIUDAD DE MEXICO
Customer761,Class01,center,CIUDAD DE MEXICO
Customer762,Class01,center,CIUDAD DE MEXICO
Customer763,Class01,center,CIUDAD DE MEXICO
Customer764,Class01,center,CIUDAD DE MEXICO
Customer765,Class01,center,ESTADO DE MEXICO
Customer766,Class01,center,ESTADO DE MEXICO
Customer767,Class01,center,CIUDAD DE MEXICO
Customer768,Class01,south,TABASCO
Customer769,Class01,south,TABASCO
Customer770,Class01,center,CIUDAD DE MEXICO
Customer771,Class01,center,CIUDAD DE MEXICO
Customer772,Class01,center,CIUDAD DE MEXICO
Customer773,Class01,center,CIUDAD DE MEXICO
Customer774,Class01,center,CIUDAD DE MEXICO
Customer775,Class01,center,CIUDAD DE MEXICO
Customer776,Class01,center,CIUDAD DE MEXICO
Customer777,Class01,center,CIUDAD DE MEXICO
Customer778,Class01,center,CIUDAD DE MEXICO
Customer779,Class04,center,CIUDAD DE MEXICO
Customer780,Class01,center,ESTADO DE MEXICO
Customer781,Class01,center,CIUDAD DE MEXICO
Customer782,Class01,center,CIUDAD DE MEXICO
Customer783,Class01,center,HIDALGO
Customer784,Class01,center,CIUDAD DE MEXICO
Customer785,Class01,center,CIUDAD DE MEXICO
Customer786,Class01,center,CIUDAD DE MEXICO
Customer787,Class01,center,CIUDAD DE MEXICO
Customer788,Class01,center,CIUDAD DE MEXICO
Customer789,Class01,center,CIUDAD DE MEXICO
Customer790,Class01,center,CIUDAD DE MEXICO
Customer791,Class01,center,CIUDAD DE MEXICO
Customer792,Class01,center,CIUDAD DE MEXICO
Customer793,Class01,center,CIUDAD DE MEXICO
Customer794,Class01,center,CIUDAD DE MEXICO
Customer795,Class01,center,CIUDAD DE MEXICO
Customer796,Class01,center,CIUDAD DE MEXICO
Customer797,Class01,center,MORELOS
Customer798,Class01,center,CIUDAD DE MEXICO
Customer799,Class01,center,ESTADO DE MEXICO
Customer800,Class01,center,CIUDAD DE MEXICO
Customer801,Class01,center,ESTADO DE MEXICO
Customer802,Class01,center,CIUDAD DE MEXICO
Customer803,Class01,center,CIUDAD DE MEXICO
Customer804,Class01,center,CIUDAD DE MEXICO
Customer805,Class01,center,"D,F."
Customer806,Class01,center,CIUDAD DE MEXICO
Customer807,Class01,center,ESTADO DE MEXICO
Customer808,Class01,center,"D,F."
Customer809,Class01,center,ESTADO DE MEXICO
Customer810,Class01,center,CIUDAD DE MEXICO
Customer811,Class01,center,CIUDAD DE MEXICO
Customer812,Class01,center,ESTADO DE MEXICO
Customer813,Class01,center,GRO
Customer814,Class01,center,ESTADO DE MEXICO
Customer815,Class04,center,PUEBLA
Customer816,Class01,center,CIUDAD DE MEXICO
Customer817,Class01,center,ESTADO DE MEXICO
Customer818,Class01,center,CIUDAD DE MEXICO
Customer819,Class01,center,ESTADO DE MEXICO
Customer820,Class01,center,CIUDAD DE MEXICO
Customer821,Class01,center,GUERRERO
Customer822,Class01,center,CIUDAD DE MEXICO
Customer823,Class01,center,CIUDAD DE MEXICO
Customer824,Class01,center,CIUDAD DE MEXICO
Customer825,Class01,center,"D,F."
Customer826,Class01,center,"D,F."
Customer827,Class01,center,PUEBLA
Customer828,Class01,center,"D,F."
Customer829,Class01,center,CIUDAD DE MEXICO
Customer830,Class01,center,CIUDAD DE MEXICO
Customer831,Class01,center,ESTADO DE MEXICO
Customer832,Class01,center,CIUDAD DE MEXICO
Customer833,Class01,center,CIUDAD DE MEXICO
Customer834,Class01,center,ESTADO DE MEXICO
Customer835,Class01,center,"D,F."
Customer836,Class01,center,CIUDAD DE MEXICO
Customer837,Class01,center,DISTRITO FEDERAL
Customer838,Class01,center,DISTRITO FEDERAL
Customer839,Class01,center,CIUDAD DE MEXICO
Customer840,Class01,center,CIUDAD DE MEXICO
Customer841,Class01,center,CIUDAD DE MEXICO
Customer842,Class01,center,CIUDAD DE MEXICO
Customer843,Class01,center,CIUDAD DE MEXICO
Customer844,Class01,center,CIUDAD DE MEXICO
Customer845,Class01,center,CIUDAD DE MEXICO
Customer846,Class01,center,"D,F."
Customer847,Class01,center,DISTRITO FEDERAL
Customer848,Class01,center,DISTRITO FEDERAL
Customer849,Class01,center,ESTADO DE MEXICO
Customer850,Class01,center,CIUDAD DE MEXICO
Customer851,Class01,south,VERACRUZ
Customer852,Class01,center,CIUDAD DE MEXICO
Customer853,Class01,center,CIUDAD DE MEXICO
Customer854,Class01,center,MORELOS
Customer855,Class01,center,CIUDAD DE MEXICO
Customer856,Class01,center,CIUDAD DE MEXICO
Customer857,Class01,center,HIDALGO
Customer858,Class01,center,CIUDAD DE MEXICO
Customer859,Class01,center,ESTADO DE MEXICO
Customer860,Class01,center,CIUDAD DE MEXICO
Customer861,Class01,center,ESTADO DE MEXICO
Customer862,Class01,center,CIUDAD DE MEXICO
Customer863,Class01,center,ESTADO DE MEXICO
Customer864,Class01,center,CIUDAD DE MEXICO
Customer865,Class01,center,CIUDAD DE MEXICO
Customer866,Class01,center,CIUDAD DE MEXICO
Customer867,Class01,center,CIUDAD DE MEXICO
Customer868,Class01,center,ESTADO DE MEXICO
Customer869,Class01,center,ESTADO DE MEXICO
Customer870,Class01,center,"D,F."
Customer871,Class01,center,CIUDAD DE MEXICO
Customer872,Class01,center,CIUDAD DE MEXICO
Customer873,Class01,center,CIUDAD DE MEXICO
Customer874,Class01,center,ESTADO DE MEXICO
Customer875,Class01,center,ESTADO DE MEXICO
Customer876,Class01,center,ESTADO DE MEXICO
Customer877,Class01,center,CIUDAD DE MEXICO
Customer878,Class01,center,ESTADO DE MEXICO
Customer879,Class01,center,CIUDAD DE MEXICO
Customer880,Class01,center,CIUDAD DE MEXICO
Customer881,Class01,center,CIUDAD DE MEXICO
Customer882,Class01,center,CIUDAD DE MEXICO
Customer883,Class01,center,CIUDAD DE MEXICO
Customer884,Class01,center,CIUDAD DE MEXICO
Customer885,Class01,center,QUERETARO
Customer886,Class01,center,CIUDAD DE MEXICO
Customer887,Class01,center,CIUDAD DE MEXICO
Customer888,Class01,center,ESTADO DE MEXICO
Customer889,Class01,center,CIUDAD DE MEXICO
Customer890,Class01,center,CIUDAD DE MEXICO
Customer891,Class02,center,MORELOS
Customer892,Class01,center,CIUDAD DE MEXICO
Customer893,Class01,center,CIUDAD DE MEXICO
Customer894,Class01,center,ESTADO DE MEXICO
Customer895,Class01,center,CIUDAD DE MEXICO
Customer896,Class01,center,CIUDAD DE MEXICO
Customer897,Class01,center,ESTADO DE MEXICO
Customer898,Class01,center,CIUDAD DE MEXICO
Customer899,Class01,center,CIUDAD DE MEXICO
Customer900,Class01,center,CIUDAD DE MEXICO
Customer901,Class01,center,CIUDAD DE MEXICO
Customer902,Class01,center,ESTADO DE MEXICO
Customer903,Class01,center,CIUDAD DE MEXICO
Customer904,Class01,north,SONORA
Customer905,Class01,center,MORELOS
Customer906,Class01,center,ESTADO DE MEXICO
Customer907,Class01,south,QUINTANA ROO
Customer908,Class01,center,CIUDAD DE MEXICO
Customer909,Class01,center,CIUDAD DE MEXICO
Customer910,Class01,center,CIUDAD DE MEXICO
Customer911,Class01,center,ESTADO DE MEXICO
Customer912,Class01,center,CIUDAD DE MEXICO
Customer913,Class01,center,CIUDAD DE MEXICO
Customer914,Class01,center,CIUDAD DE MEXICO
Customer915,Class01,center,CIUDAD DE MEXICO
Customer916,Class01,center,CIUDAD DE MEXICO
Customer917,Class01,center,CIUDAD DE MEXICO
Customer918,Class01,center,CIUDAD DE MEXICO
Customer919,Class01,center,CIUDAD DE MEXICO
Customer920,Class01,center,CIUDAD DE MEXICO
Customer921,Class01,center,CIUDAD DE MEXICO
Customer922,Class01,north,COAHUILA
Customer923,Class01,center,CIUDAD DE MEXICO
Customer924,Class01,center,CIUDAD DE MEXICO
Customer925,Class01,center,CIUDAD DE MEXICO
Customer926,Class01,center,ESTADO DE MEXICO
Customer927,Class01,center,MORELOS
Customer928,Class01,center,CIUDAD DE MEXICO
Customer929,Class01,center,ESTADO DE MEXICO
Customer930,Class01,center,CIUDAD DE MEXICO
Customer931,Class02,south,QUINTANA ROO
Customer932,Class01,center,CIUDAD DE MEXICO
Customer933,Class01,south,VERACRUZ
Customer934,Class01,center,CIUDAD DE MEXICO
Customer935,Class01,center,ESTADO DE MEXICO
Customer936,Class01,center,CIUDAD DE MEXICO
Customer937,Class01,center,CIUDAD DE MEXICO
Customer938,Class04,center,CIUDAD DE MEXICO
Customer939,Class01,center,CIUDAD DE MEXICO
Customer940,Class01,center,CIUDAD DE MEXICO
Customer941,Class08,center,CIUDAD DE MEXICO
Customer942,Class01,center,CIUDAD DE MEXICO
Customer943,Class04,center,CIUDAD DE MEXICO
Customer944,Class01,center,CUERNAVACA
Customer945,Class01,center,ESTADO DE MEXICO
Customer946,Class01,center,ESTADO DE MEXICO
Customer947,Class01,south,TABASCO
Customer948,Class01,center,ESTADO DE MEXICO
Customer949,Class01,center,CIUDAD DE MEXICO
Customer950,Class01,center,ESTADO DE MEXICO
Customer951,Class01,center,CIUDAD DE MEXICO
Customer952,Class01,center,CIUDAD DE MEXICO
Customer953,Class01,south,OAXACA
Customer954,Class01,center,ESTADO DE MEXICO
Customer955,Class01,center,CIUDAD DE MEXICO
Customer956,Class01,center,CIUDAD DE MEXICO
Customer957,Class01,center,CIUDAD DE MEXICO
Customer958,Class01,center,CIUDAD DE MEXICO
Customer959,Class01,center,CIUDAD DE MEXICO
Customer960,Class01,center,CIUDAD DE MEXICO
Customer961,Class01,center,CIUDAD DE MEXICO
Customer962,Class01,center,CIUDAD DE MEXICO
Customer963,Class01,center,CIUDAD DE MEXICO
Customer964,Class01,center,CIUDAD DE MEXICO
Customer965,Class01,center,CIUDAD DE MEXICO
Customer966,Class01,center,CIUDAD DE MEXICO
Customer967,Class01,center,CIUDAD DE MEXICO
Customer968,Class01,center,CIUDAD DE MEXICO
Customer969,Class01,center,CIUDAD DE MEXICO
Customer970,Class01,center,CIUDAD DE MEXICO
Customer971,Class01,center,CIUDAD DE MEXICO
Customer972,Class01,center,CIUDAD DE MEXICO
Customer973,Class01,center,CIUDAD DE MEXICO
Customer974,Class01,center,CIUDAD DE MEXICO
Customer975,Class01,center,CIUDAD DE MEXICO
Customer976,Class01,center,CIUDAD DE MEXICO
Customer977,Class01,center,CIUDAD DE MEXICO
Customer978,Class01,center,CIUDAD DE MEXICO
Customer979,Class01,center,CIUDAD DE MEXICO
Customer980,Class01,center,CIUDAD DE MEXICO
Customer981,Class01,center,CIUDAD DE MEXICO
Customer982,Class01,center,CIUDAD DE MEXICO
Customer983,Class01,center,CIUDAD DE MEXICO
Customer984,Class04,center,ESTADO DE MEXICO
Customer985,Class01,center,"D,F."
Customer986,Class01,center,CIUDAD DE MEXICO
Customer987,Class01,center,CIUDAD DE MEXICO
Customer988,Class01,center,ESTADO DE MEXICO
Customer989,Class01,center,CIUDAD DE MEXICO
Customer990,Class01,center,CIUDAD DE MEXICO
Customer991,Class01,center,CIUDAD DE MEXICO
Customer992,Class02,south,OAXACA
Customer993,Class01,center,ESTADO DE MEXICO
Customer994,Class01,center,CIUDAD DE MEXICO
Customer995,Class01,center,CIUDAD DE MEXICO
Customer996,Class01,center,CIUDAD DE MEXICO
Customer997,Class01,center,CIUDAD DE MEXICO
Customer998,Class01,center,CIUDAD DE MEXICO
Customer999,Class01,center,CIUDAD DE MEXICO
Customer1000,Class01,center,HIDALGO
Customer1001,Class01,center,CIUDAD DE MEXICO
Customer1002,Class01,center,CIUDAD DE MEXICO
Customer1003,Class01,center,CIUDAD DE MEXICO
Customer1004,Class01,south,TABASCO
Customer1005,Class01,center,CIUDAD DE MEXICO
Customer1006,Class01,center,DISTRITO FEDERAL
Customer1007,Class01,center,ESTADO DE MEXICO
Customer1008,Class01,center,CIUDAD DE MEXICO
Customer1009,Class01,center,CIUDAD DE MEXICO
Customer1010,Class01,center,GUERRERO
Customer1011,Class01,center,CIUDAD DE MEXICO
Customer1012,Class01,center,CIUDAD DE MEXICO
Customer1013,Class01,south,QUINTANA ROO
Customer1014,Class01,center,CIUDAD DE MEXICO
Customer1015,Class01,center,CIUDAD DE MEXICO
Customer1016,Class01,center,CIUDAD DE MEXICO
Customer1017,Class01,center,CIUDAD DE MEXICO
Customer1018,Class01,center,CIUDAD DE MEXICO
Customer1019,Class01,center,CIUDAD DE MEXICO
Customer1020,Class01,center,CIUDAD DE MEXICO
Customer1021,Class01,center,CIUDAD DE MEXICO
Customer1022,Class01,center,CIUDAD DE MEXICO
Customer1023,Class01,center,CIUDAD DE MEXICO
Customer1024,Class01,center,CIUDAD DE MEXICO
Customer1025,Class01,center,CIUDAD DE MEXICO
Customer1026,Class01,center,CIUDAD DE MEXICO
Customer1027,Class01,center,CIUDAD DE MEXICO
Customer1028,Class01,center,CIUDAD DE MEXICO
Customer1029,Class01,center,CIUDAD DE MEXICO
Customer1030,Class01,center,CIUDAD DE MEXICO
Customer1031,Class01,center,CIUDAD DE MEXICO
Customer1032,Class01,center,CIUDAD DE MEXICO
Customer1033,Class01,center,CIUDAD DE MEXICO
Customer1034,Class01,center,CIUDAD DE MEXICO
Customer1035,Class01,center,CIUDAD DE MEXICO
Customer1036,Class01,center,CIUDAD DE MEXICO
Customer1037,Class01,center,ESTADO DE MEXICO
Customer1038,Class01,center,ESTADO DE MEXICO
Customer1039,Class01,center,CIUDAD DE MEXICO
Customer1040,Class01,center,CIUDAD DE MEXICO
Customer1041,Class01,center,CIUDAD DE MEXICO
Customer1042,Class01,center,CIUDAD DE MEXICO
Customer1043,Class01,center,CIUDAD DE MEXICO
Customer1044,Class01,center,CIUDAD DE MEXICO
Customer1045,Class01,center,CIUDAD DE MEXICO
Customer1046,Class01,center,CIUDAD DE MEXICO
