Customer,Class,Kcustomer,Location
Customer9998,Class01,,CDMX
Customer9999,Class01,,CDMX
Customer10000,Class01,,CDMX
Customer10001,Class01,,MORELOS
Customer10002,Class01,,CDMX
Customer10003,Class01,,CDMX
Customer10004,Class01,,CDMX
Customer10005,Class01,,QRO
Customer10006,Class01,,CDMX
Customer10007,Class01,,NUEVO LEON
Customer10008,Class01,,CDMX
Customer10009,Class01,,CDMX
Customer10010,Class01,,CDMX
Customer10011,Class01,,EDO MEX
Customer10012,Class01,,CDMX
Customer10013,Class01,,CDMX
Customer10014,Class01,,CDMX
Customer10015,Class01,,CDMX
Customer10016,Class01,,CDMX
Customer10017,Class01,,CDMX
Customer10018,Class01,,CDMX
Customer10019,Class01,,CDMX
Customer10020,Class01,,CDMX
Customer10021,Class01,,EDO MEX
Customer10022,Class01,,CDMX
Customer10023,Class01,,CDMX
Customer10024,Class01,,EDO MEX
Customer10025,Class01,,CDMX
Customer10026,Class01,,CDMX
Customer10027,Class01,,EDO MEX
Customer10028,Class01,,CDMX
Customer10029,Class01,,CDMX
Customer10030,Class01,,CDMX
Customer10031,Class01,,CDMX
Customer10032,Class01,,PACHUCA
Customer10033,Class01,,Hidalgo
Customer10034,Class01,,CDMX
Customer10035,Class01,,CDMX
Customer10036,Class01,,CDMX
Customer10037,Class01,,CDMX
Customer10038,Class01,,"D, F."
Customer10039,Class01,,CDMX
Customer10040,Class01,,EDO MEX
Customer10041,Class01,,EDO MEX
Customer10042,Class01,,CDMX
Customer10043,Class01,,CDMX
Customer10044,Class01,,CDMX
Customer10045,Class01,,CDMX
Customer10046,Class01,,CDMX
Customer10047,Class01,,CDMX
Customer10048,Class01,,CDMX
Customer10049,Class01,,CDMX
Customer10050,Class01,,CDMX
Customer10051,Class01,,CDMX
Customer10052,Class01,,CDMX
Customer10053,Class01,,CDMX
Customer10054,Class01,,EDO MEX
Customer10055,Class01,,CDMX
Customer10056,Class01,,EDO MEX
Customer10057,Class01,,CDMX
Customer10058,Class01,,CDMX
Customer10059,Class01,,HIDALGO
Customer10060,Class01,,CDMX
Customer10061,Class01,,CDMX
Customer10062,Class01,,SINALOA
Customer10063,Class01,,CDMX
Customer10064,Class01,,CDMX
Customer10065,Class01,,CDMX
Customer10066,Class01,,CDMX
Customer10067,Class01,,"D, F."
Customer10068,Class01,,CDMX
Customer10069,Class01,,CDMX
Customer10070,Class01,,CDMX
Customer10071,Class01,,CDMX
Customer10072,Class01,,CDMX
Customer10073,Class01,,CDMX
Customer10074,Class01,,CDMX
Customer10075,Class01,,CDMX
Customer10076,Class01,,CHIAPAS
Customer10077,Class01,,CDMX
Customer10078,Class01,,CDMX
Customer10079,Class01,,GUERRERO
Customer10080,Class01,,CDMX
Customer10081,Class01,,CDMX
Customer10082,Class01,,CDMX
Customer10083,Class01,,CDMX
Customer10084,Class01,,EDO MEX
Customer10085,Class01,,CDMX
Customer10086,Class01,,CDMX
Customer10087,Class01,,CDMX
Customer10088,Class01,,CDMX
Customer10089,Class01,,CDMX
Customer10090,Class01,,CDMX
Customer10091,Class01,,"D,F."
Customer10092,Class01,,EDO MEX
Customer10093,Class01,,CDMX
Customer10094,Class01,,CDMX
Customer10095,Class01,,CDMX
Customer10096,Class01,,CDMX
Customer10097,Class01,,CDMX
Customer10098,Class01,,EDO MEX
Customer10099,Class01,,CDMX
Customer10100,Class01,,CDMX
Customer10101,Class01,,CDMX
Customer10102,Class01,,CDMX
Customer10103,Class01,,CDMX
Customer10104,Class01,,TABASCO
Customer10105,Class01,,CDMX
Customer10106,Class01,,HGO
Customer10107,Class01,,CDMX
Customer10108,Class01,,CDMX
Customer10109,Class01,,CDMX
Customer10110,Class01,,CDMX
Customer10111,Class01,,EDO MEX
Customer10112,Class01,,CDMX
Customer10113,Class01,,CDMX
Customer10114,Class01,,CDMX
Customer10115,Class01,,CDMX
Customer10116,Class01,,CDMX
Customer10117,Class01,,CDMX
Customer10118,Class01,,ESTADO HIDALGO
Customer10119,Class01,,CDMX
Customer10120,Class01,,CDMX
Customer10121,Class01,,CDMX
Customer10122,Class01,,CDMX
Customer10123,Class01,,CDMX
Customer10124,Class01,,"D, F."
Customer10125,Class01,,cdmx
Customer10126,Class01,,CDMX
Customer10127,Class01,,CDMX
Customer10128,Class01,,CDMX
Customer10129,Class01,,CDMX
Customer10130,Class01,,CDMX
Customer10131,Class01,,CDMX
Customer10132,Class01,,CDMX
Customer10133,Class01,,CDMX
Customer10134,Class01,,EDO MEX
Customer10135,Class01,,CDMX
Customer10136,Class01,,CDMX
Customer10137,Class01,,CDMX
Customer10138,Class01,,EDO MEX
Customer10139,Class01,,EDO MEX
Customer10140,Class01,,CDMX
Customer10141,Class01,,CDMX
Customer10142,Class01,,EDO MEX
Customer10143,Class01,,CDMX
Customer10144,Class01,,EDO MEX
Customer10145,Class01,,CDMX
Customer10146,Class01,,PUEBLA
Customer10147,Class01,,CDMX
Customer10148,Class01,,CDMX
Customer10149,Class01,,CDMX
Customer10150,Class01,,CDMX
Customer10151,Class01,,CDMX
Customer10152,Class01,,CDMX
Customer10153,Class01,,GUERRERO
Customer10154,Class01,,CDMX
Customer10155,Class01,,CDMX
Customer10156,Class01,,CDMX
Customer10157,Class01,,CDMX
Customer10158,Class01,,CDMX
Customer10159,Class01,,CDMX
Customer10160,Class01,,CDMX
Customer10161,Class01,,CDMX
Customer10162,Class01,,CDMX
Customer10163,Class01,,CDMX
Customer10164,Class01,,CDMX
Customer10165,Class01,,CDMX
Customer10166,Class01,,MERIDA
Customer10167,Class01,,CDMX
Customer10168,Class01,,CDMX
Customer10169,Class01,,CDMX
Customer10170,Class01,,CDMX
Customer10171,Class01,,CDMX
Customer10172,Class01,,CDMX
Customer10173,Class01,,CDMX
Customer10174,Class01,,COAHUILA
Customer10175,Class01,,CDMX
Customer10176,Class01,,EDO MEX
Customer10177,Class01,,EDO MEX
Customer10178,Class01,,EDO MEX
Customer10179,Class01,,CDMX
Customer10180,Class01,,CDMX
Customer10181,Class01,,EDO MEX
Customer10182,Class01,,CDMX
Customer10183,Class01,,CDMX
Customer10184,Class01,,CDMX
Customer10185,Class01,,CDMX
Customer10186,Class01,,CDMX
Customer10187,Class01,,ESTADO DE MEXICO
Customer10188,Class01,,CDMX
Customer10189,Class01,,CDMX
Customer10190,Class01,,CDMX
Customer10191,Class01,,CDMX
Customer10192,Class01,,CDMX
Customer10193,Class01,,CDMX
Customer10194,Class01,,CDMX
Customer10195,Class01,,CDMX
Customer10196,Class01,,EDO MEX
Customer10197,Class01,,CDMX
Customer10198,Class01,,CDMX
Customer10199,Class01,,CDMX
Customer10200,Class01,,CDMX
Customer10201,Class01,,PUEBLA
Customer10202,Class01,,CDMX
Customer10203,Class01,,CDMX
Customer10204,Class01,,EDO MEX
Customer10205,Class01,,CDMX
Customer10206,Class01,,CDMX
Customer10207,Class01,,CDMX
Customer10208,Class01,,EDO MEX
Customer10209,Class01,,CDMX
Customer10210,Class01,,CDMX
Customer10211,Class01,,EDO MEX
Customer10212,Class01,,CDMX
Customer10213,Class01,,CDMX
Customer10214,Class01,,DISTRITO FEDERAL
Customer10215,Class01,,CDMX
Customer10216,Class01,,CDMX
Customer10217,Class01,,CDMX
Customer10218,Class01,,EDO MEX
Customer10219,Class01,,CDMX
Customer10220,Class01,,EDO GUERRERO
Customer10221,Class01,,CDMX
Customer10222,Class01,,EDO MEX
Customer10223,Class01,,CDMX
Customer10224,Class01,,LEON
Customer10225,Class01,,CDMX
Customer10226,Class01,,CDMX
Customer10227,Class01,,CDMX
Customer10228,Class01,,CDMX
Customer10229,Class01,,CDMX
Customer10230,Class01,,CDMX
Customer10231,Class01,,CDMX
Customer10232,Class01,,CDMX
Customer10233,Class01,,CDMX
Customer10234,Class01,,CDMX
Customer10235,Class01,,CDMX
Customer10236,Class01,,EDO MEX
Customer10237,Class01,,CDMX
Customer10238,Class01,,CDMX
Customer10239,Class01,,CDMX
Customer10240,Class01,,CDMX
Customer10241,Class01,,CDMX
Customer10242,Class01,,CDMX
Customer10243,Class01,,CDMX
Customer10244,Class01,,CDMX
Customer10245,Class01,,CDMX
Customer10246,Class01,,CDMX
Customer10247,Class01,,CHIHUAHUA
Customer10248,Class01,,HIDALGO
Customer10249,Class01,,EDO MEX
Customer10250,Class01,,HERMOSILLO
Customer10251,Class01,,CDMX
Customer10252,Class01,,EDO MEX
Customer10253,Class01,,CDMX
Customer10254,Class01,,CDMX
Customer10255,Class01,,CDMX
Customer10256,Class01,,CDMX
Customer10257,Class01,,EDO MEX
Customer10258,Class01,,CDMX
Customer10259,Class01,,CDMX
Customer10260,Class01,,CDMX
Customer10261,Class01,,CDMX
Customer10262,Class01,,CDMX
Customer10263,Class01,,CDMX
Customer10264,Class01,,CDMX
Customer10265,Class01,,CDMX
Customer10266,Class01,,CDMX
Customer10267,Class01,,CDMX
Customer10268,Class01,,CDMX
Customer10269,Class01,,EDO MEX
Customer10270,Class01,,EDO MEX
Customer10271,Class01,,CDMX
Customer10272,Class01,,CDMX
Customer10273,Class01,,CDMX
Customer10274,Class01,,EDO MEX
Customer10275,Class01,,CDMX
Customer10276,Class01,,CDMX
Customer10277,Class01,,EDO MEX
Customer10278,Class01,,CDMX
Customer10279,Class01,,CDMX
Customer10280,Class01,,CDMX
Customer10281,Class01,,CDMX
Customer10282,Class01,,EDO MEX
Customer10283,Class01,,CDMX
Customer10284,Class01,,CDMX
Customer10285,Class01,,CDMX
Customer10286,Class01,,EDO MEX
Customer10287,Class01,,CDMX
Customer10288,Class01,,CDMX
Customer10289,Class01,,EDO MEX
Customer10290,Class01,,DISTRITO FEDERAL
Customer10291,Class01,,"D,F."
Customer10292,Class01,,CDMX
Customer10293,Class01,,CDMX
Customer10294,Class01,,CDMX
Customer10295,Class01,,CDMX
Customer10296,Class01,,CDMX
Customer10297,Class01,,EDO MEX
Customer10298,Class01,,CDMX
Customer10299,Class01,,CDMX
Customer10300,Class01,,GTO
Customer10301,Class01,,CDMX
Customer10302,Class01,,CDMX
Customer10303,Class01,,CDMX
Customer10304,Class01,,CDMX
Customer10305,Class01,,CDMX
Customer10306,Class01,,CDMX
Customer10307,Class01,,CDMX
Customer10308,Class01,,EDO MEX
Customer10309,Class01,,DISTRITO FEDERAL
Customer10310,Class01,,DISTRITO FEDERAL
Customer10311,Class01,,CDMX
Customer10312,Class01,,CDMX
Customer10313,Class01,,CDMX
Customer10314,Class01,,DISTRITO FEDERAL
Customer10315,Class01,,CDMX
Customer10316,Class01,,EDO MEX
Customer10317,Class01,,CDMX
Customer10318,Class01,,CDMX
Customer10319,Class01,,CDMX
Customer10320,Class01,,TIJUANA
Customer10321,Class01,,CDMX
Customer10322,Class01,,CDMX
Customer10323,Class01,,CDMX
Customer10324,Class01,,09850
Customer10325,Class01,,CDMX
Customer10326,Class01,,CDMX
Customer10327,Class01,,ESTADO MEXICO
Customer10328,Class01,,CDMX
Customer10329,Class01,,"D, F."
Customer10330,Class01,,EDO MEX
Customer10331,Class01,,CDMX
Customer10332,Class01,,CDMX
Customer10333,Class01,,GUANAJUATO
Customer10334,Class01,,CDMX
Customer10335,Class01,,CDMX
Customer10336,Class01,,CDMX
Customer10337,Class01,,CDMX
Customer10338,Class01,,EDO MEX
Customer10339,Class01,,CDMX
Customer10340,Class01,,CDMX
Customer10341,Class01,,EDO MEX
Customer10342,Class01,,CDMX
Customer10343,Class01,,CDMX
Customer10344,Class01,,CDMX
Customer10345,Class01,,CDMX
Customer10346,Class01,,CDMX
Customer10347,Class01,,EDO MEX
Customer10348,Class01,,CDMX
Customer10349,Class01,,CDMX
Customer10350,Class01,,CDMX
Customer10351,Class01,,EDO MEX
Customer10352,Class01,,CDMX
Customer10353,Class01,,EDO MEX
Customer10354,Class01,,CDMX
Customer10355,Class01,,CDMX
Customer10356,Class01,,CDMX
Customer10357,Class01,,CDMX
Customer10358,Class01,,EDO MEX
Customer10359,Class01,,CDMX
Customer10360,Class01,,CDMX
Customer10361,Class01,,PUEBLA
Customer10362,Class01,,CDMX
Customer10363,Class01,,CDMX
Customer10364,Class01,,CDMX
Customer10365,Class01,,CDMX
Customer10366,Class01,,CDMX
Customer10367,Class01,,CDMX
Customer10368,Class01,,CDMX
Customer10369,Class01,,CDMX
Customer10370,Class01,,CDMX
Customer10371,Class01,,CDMX
Customer10372,Class01,,CDMX
Customer10373,Class01,,CDMX
Customer10374,Class01,,CDMX
Customer10375,Class01,,CDMX
Customer10376,Class01,,CDMX
Customer10377,Class01,,CDMX
Customer10378,Class01,,CDMX
Customer10379,Class01,,CDMX
Customer10380,Class01,,CDMX
Customer10381,Class01,,CDMX
Customer10382,Class01,,CDMX
Customer10383,Class01,,CDMX
Customer10384,Class01,,CDMX
Customer10385,Class01,,EDO MEX
Customer10386,Class01,,CDMX
Customer10387,Class01,,EDO MEX
Customer10388,Class01,,CDMX
Customer10389,Class01,,CDMX
Customer10390,Class01,,CDMX
Customer10391,Class01,,CDMX
Customer10392,Class01,,CDMX
Customer10393,Class01,,CDMX
Customer10394,Class01,,CDMX
Customer10395,Class01,,CDMX
Customer10396,Class01,,CDMX
Customer10397,Class01,,CDMX
Customer10398,Class01,,CDMX
Customer10399,Class01,,CDMX
Customer10400,Class01,,CDMX
Customer10401,Class01,,CDMX
Customer10402,Class01,,EDO MEX
Customer10403,Class01,,CDMX
Customer10404,Class01,,CDMX
Customer10405,Class01,,CDMX
Customer10406,Class01,,MORELOS
Customer10407,Class01,,CDMX
Customer10408,Class01,,01040
Customer10409,Class01,,CDMX
Customer10410,Class01,,CDMX
Customer10411,Class01,,CDMX
Customer10412,Class01,,CDMX
Customer10413,Class01,,CDMX
Customer10414,Class01,,MEX
Customer10415,Class01,,CDMX
Customer10416,Class01,,CDMX
Customer10417,Class01,,CDMX
Customer10418,Class01,,EDO MEX
Customer10419,Class01,,CDMX
Customer10420,Class01,,CDMX
Customer10421,Class01,,CDMX
Customer10422,Class01,,CDMX
Customer10423,Class01,,CDMX
Customer10424,Class01,,CDMX
Customer10425,Class01,,CDMX
Customer10426,Class01,,CDMX
Customer10427,Class01,,EDO MEX
Customer10428,Class01,,EDO MEX
Customer10429,Class01,,CDMX
Customer10430,Class01,,CDMX
Customer10431,Class01,,EDO MEX
Customer10432,Class01,,CDMX
Customer10433,Class01,,CDMX
Customer10434,Class01,,EDO MEX
Customer10435,Class01,,CDMX
Customer10436,Class01,,QUERETARO
Customer10437,Class01,,GUERRERO
Customer10438,Class01,,EDO MEX
Customer10439,Class01,,CDMX
Customer10440,Class01,,CDMX
Customer10441,Class01,,TLAXCALA
Customer10442,Class01,,CDMX
Customer10443,Class01,,EDO MEX
Customer10444,Class01,,PUEBLA
Customer10445,Class01,,EDO MEX
Customer10446,Class01,,CDMX
Customer10447,Class01,,CDMX
Customer10448,Class01,,mex
Customer10449,Class01,,CDMX
Customer10450,Class01,,CDMX
Customer10451,Class01,,CDMX
Customer10452,Class01,,EDO MEX
Customer10453,Class01,,GUERRERO
Customer10454,Class01,,CDMX
Customer10455,Class01,,HIDALGO
Customer10456,Class01,,CDMX
Customer10457,Class01,,CDMX
Customer10458,Class01,,CDMX
Customer10459,Class01,,CDMX
Customer10460,Class01,,EDO MEX
Customer10461,Class01,,HIDALGO
Customer10462,Class01,,CDMX
Customer10463,Class01,,CDMX
Customer10464,Class01,,CDMX
Customer10465,Class01,,"D,F."
Customer10466,Class01,,CDMX
Customer10467,Class01,,MORELOS
Customer10468,Class01,,NVO. LEON
Customer10469,Class01,,EDO MEX
Customer10470,Class01,,CDMX
Customer10471,Class01,,CDMX
Customer10472,Class01,,CDMX
Customer10473,Class01,,CDMX
Customer10474,Class01,,CDMX
Customer10475,Class01,,CDMX
Customer10476,Class01,,CDMX
Customer10477,Class01,,EDO MEX
Customer10478,Class01,,CDMX
Customer10479,Class01,,CDMX
Customer10480,Class01,,CDMX
Customer10481,Class01,,CDMX
Customer10482,Class01,,CDMX
Customer10483,Class01,,EDO MEX
Customer10484,Class01,,CDMX
Customer10485,Class01,,CDMX
Customer10486,Class01,,CHIAPAS
Customer10487,Class01,,CDMX
Customer10488,Class01,,LEON GTO
Customer10489,Class01,,CDMX
Customer10490,Class01,,EDO MEX
Customer10491,Class01,,CDMX
Customer10492,Class01,,CDMX
Customer10493,Class01,,EDO MEX
Customer10494,Class01,,CDMX
Customer10495,Class01,,PUEBLA
Customer10496,Class01,,CDMX
Customer10497,Class01,,CDMX
Customer10498,Class01,,GUERRERO
Customer10499,Class01,,CDMX
Customer10500,Class01,,CDMX
Customer10501,Class01,,CDMX
Customer10502,Class01,,CDMX
Customer10503,Class01,,CDMX
Customer10504,Class01,,CDMX
Customer10505,Class01,,CDMX
Customer10506,Class01,,CDMX
Customer10507,Class01,,CDMX
Customer10508,Class01,,CDMX
Customer10509,Class01,,CDMX
Customer10510,Class01,,CDMX
Customer10511,Class01,,CDMX
Customer10512,Class01,,EDO MEX
Customer10513,Class01,,CDMX
Customer10514,Class01,,CDMX
Customer10515,Class01,,CDMX
Customer10516,Class01,,CDMX
Customer10517,Class01,,CDMX
Customer10518,Class01,,CDMX
Customer10519,Class01,,CDMX
Customer10520,Class01,,CDMX
Customer10521,Class01,,CDMX
Customer10522,Class01,,CDMX
Customer10523,Class01,,CDMX
Customer10524,Class01,,CDMX
Customer10525,Class01,,CDMX
Customer10526,Class01,,CDMX
Customer10527,Class01,,CDMX
Customer10528,Class01,,CDMX
Customer10529,Class01,,CDMX
Customer10530,Class01,,HIDALGO
Customer10531,Class01,,CDMX
Customer10532,Class01,,CDMX
Customer10533,Class01,,CDMX
Customer10534,Class01,,CDMX
Customer10535,Class01,,CDMX
Customer10536,Class01,,GUANAJUATO
Customer10537,Class01,,CAMPECHE
Customer10538,Class01,,CDMX
Customer10539,Class01,,CDMX
Customer10540,Class01,,CDMX
Customer10541,Class01,,CDMX
Customer10542,Class01,,CDMX
Customer10543,Class01,,EDO MEX
Customer10544,Class01,,CDMX
Customer10545,Class01,,CDMX
Customer10546,Class01,,CDMX
Customer10547,Class01,,CDMX
Customer10548,Class01,,CDMX
Customer10549,Class01,,CDMX
Customer10550,Class01,,CDMX
Customer10551,Class01,,CDMX
Customer10552,Class01,,CDMX
Customer10553,Class01,,CDMX
Customer10554,Class01,,CDMX
Customer10555,Class01,,CDMX
Customer10556,Class01,,CDMX
Customer10557,Class01,,CDMX
Customer10558,Class01,,COAHUILA
Customer10559,Class01,,CDMX
Customer10560,Class01,,CDMX
Customer10561,Class01,,CDMX
Customer10562,Class01,,CDMX
Customer10563,Class01,,CDMX
Customer10564,Class01,,CDMX
Customer10565,Class01,,CDMX
Customer10566,Class01,,CDMX
Customer10567,Class01,,CDMX
Customer10568,Class01,,QUERETARO
Customer10569,Class01,,EDO MEX
Customer10570,Class01,,CDMX
Customer10571,Class01,,MORELOS
Customer10572,Class01,,CDMX
Customer10573,Class01,,CDMX
Customer10574,Class01,,SAN LUIS POTOSI
Customer10575,Class01,,SAN LUIS POTOSI
Customer10576,Class01,,PUEBLA
Customer10577,Class01,,CDMX
Customer10578,Class01,,CDMX
Customer10579,Class01,,EDO MEX
Customer10580,Class01,,CDMX
Customer10581,Class01,,ESTADO DE MEXICO
Customer10582,Class01,,CDMX
Customer10583,Class01,,MORELOS
Customer10584,Class01,,CDMX
Customer10585,Class01,,CDMX
Customer10586,Class01,,CDMX
Customer10587,Class01,,CDMX
Customer10588,Class01,,CDMX
Customer10589,Class01,,CDMX
Customer10590,Class01,,CDMX
Customer10591,Class01,,CDMX
Customer10592,Class01,,CDMX
Customer10593,Class01,,EDO MEX
Customer10594,Class01,,CDMX
Customer10595,Class01,,CDMX
Customer10596,Class01,,CDMX
Customer10597,Class01,,CDMX
Customer10598,Class01,,EDO MEX
Customer10599,Class01,,CDMX
Customer10600,Class01,,PUEBLA
Customer10601,Class01,,CDMX
Customer10602,Class01,,DISTRITO FEDERAL
Customer10603,Class01,,CDMX
Customer10604,Class01,,CDMX
Customer10605,Class01,,CDMX
Customer10606,Class01,,CDMX
Customer10607,Class01,,CDMX
Customer10608,Class01,,CDMX
Customer10609,Class01,,DISTRITO FEDERAL
Customer10610,Class01,,CDMX
Customer10611,Class01,,EDO MEX
Customer10612,Class01,,EDO MEX
Customer10613,Class01,,CDMX
Customer10614,Class01,,CDMX
Customer10615,Class01,,OAXACA
Customer10616,Class01,,CDMX
Customer10617,Class01,,CDMX
Customer10618,Class01,,CDMX
Customer10619,Class01,,CDMX
Customer10620,Class01,,CDMX
Customer10621,Class01,,CDMX
Customer10622,Class01,,CDMX
Customer10623,Class01,,ESTADO DE MEXICO
Customer10624,Class01,,LEON
Customer10625,Class01,,CDMX
Customer10626,Class01,,CDMX
Customer10627,Class01,,CDMX
Customer10628,Class01,,TLAXCALA
Customer10629,Class01,,CDMX
Customer10630,Class01,,CDMX
Customer10631,Class01,,CDMX
Customer10632,Class01,,CDMX
Customer10633,Class01,,CDMX
Customer10634,Class01,,CDMX
Customer10635,Class01,,CDMX
Customer10636,Class01,,EDO MEX
Customer10637,Class01,,EDO MEX
Customer10638,Class01,,EDO MEX
Customer10639,Class01,,EDO MEX
Customer10640,Class01,,EDO MEX
Customer10641,Class01,,EDO MEX
Customer10642,Class01,,EDO MEX
Customer10643,Class01,,CDMX
Customer10644,Class01,,EDO MEX
Customer10645,Class01,,EDO MEX
Customer10646,Class01,,EDO MEX
Customer10647,Class01,,EDO MEX
Customer10648,Class01,,CDMX
Customer10649,Class01,,D. F.
Customer10650,Class01,,CDMX
Customer10651,Class01,,D. F.
Customer10652,Class01,,D. F.
Customer10653,Class01,,D. F.
Customer10654,Class01,,CDMX
Customer10655,Class01,,CDMX
Customer10656,Class01,,D. F.
Customer10657,Class01,,D. F.
Customer10658,Class01,,Miguel Hidalgo
Customer10659,Class01,,CDMX
Customer10660,Class01,,CDMX
Customer10661,Class01,,CDMX
Customer10662,Class01,,CDMX
Customer10663,Class01,,CDMX
Customer10664,Class01,,DISTRITO FEDERAL
Customer10665,Class01,,ZACATECAS
Customer10666,Class01,,ESTADO DE MEXICO
Customer10667,Class01,,DISTRITO FEDERAL
Customer10668,Class01,,PUEBLA
Customer10669,Class01,,CDMX
Customer10670,Class01,,distrito federal
Customer10671,Class01,,ESTADO DE MEXICO
Customer10672,Class01,,DISTRITO FEDERAL
Customer10673,Class01,,DISTRITO FEDERAL
Customer10674,Class01,,D. F.
Customer10675,Class01,,DISTRITO FEDERAL
Customer10676,Class01,,DISTRITO FEDERAL
Customer10677,Class01,,CDMX
Customer10678,Class01,,DISTRITO FEDERAL
